tweet,id,lang,score,evidence,claim,procon,arg_type,evidence_type,topic,argumentative,unrelated_prob
Come to think of it even s student like me is wasting about 6k or 7k on online food delivery apps. And I eat home cooked meals and healthy but just a smoothie here or vegan something there. It adds up and is so stunningly unnoticeable,1.5112718839747994e+18,en,0.0,0.0,0.3333333333333333,0.0,,,We should pursue policies that promote sustainable foods,0.6,0.0
Come to think of it even s student like me is wasting about 6k or 7k on online food delivery apps. And I eat home cooked meals and healthy but just a smoothie here or vegan something there. It adds up and is so stunningly unnoticeable,1.5112718839747994e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.6,
"<MENTION> <MENTION> <MENTION> Also, just read from Sustainable Food Trust page that we aren't getting all the nutrients we could out of water waste. I'm sure there are scientists working on solutions to this. There's environmental, health &amp; ethical reasons against meat - a lot of reason for them to research.",1.5102020700239462e+18,en,0.6691603660583496,0.0,0.75,0.0,,,We should pursue policies that promote sustainable foods,0.8,0.0
"<MENTION> <MENTION> <MENTION> Also, just read from Sustainable Food Trust page that we aren't getting all the nutrients we could out of water waste. I'm sure there are scientists working on solutions to this. There's environmental, health &amp; ethical reasons against meat - a lot of reason for them to research.",1.5102020700239462e+18,en,0.6691603660583496,0.0,0.25,0.0,,,Meat alternatives should be encouraged,0.8,0.0
"<MENTION> <MENTION> <MENTION> Also, just read from Sustainable Food Trust page that we aren't getting all the nutrients we could out of water waste. I'm sure there are scientists working on solutions to this. There's environmental, health &amp; ethical reasons against meat - a lot of reason for them to research.",1.5102020700239462e+18,en,0.6691603660583496,0.0,0.25,0.0,,,We should reduce the consumption of meat,0.8,0.0
"<MENTION> <MENTION> <MENTION> Also, just read from Sustainable Food Trust page that we aren't getting all the nutrients we could out of water waste. I'm sure there are scientists working on solutions to this. There's environmental, health &amp; ethical reasons against meat - a lot of reason for them to research.",1.5102020700239462e+18,en,0.6691603660583496,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.8,
"this is a dinner's menu, Deep fired Fish🐟, severed with Bread🍞 , then vegetable for today will recommend with Tomato🍅",1.511931402748457e+18,en,0.0,0.0,0.0,0.0,,,Meat alternatives should be encouraged,0.2,
"<MENTION> The science disagrees with you as a plant-based diet (part of veganism) uses significantly fewer resources.

And replacing one product which does less harm to the planet &amp; inflicts much less cruelty to animals is the whole point! That’s how boycotts work. Keep up bud.",1.511144965757317e+18,en,0.6741147041320801,0.0,0.3333333333333333,0.0,,,We should reduce the consumption of meat,1.0,0.0
"<MENTION> The science disagrees with you as a plant-based diet (part of veganism) uses significantly fewer resources.

And replacing one product which does less harm to the planet &amp; inflicts much less cruelty to animals is the whole point! That’s how boycotts work. Keep up bud.",1.511144965757317e+18,en,0.6741147041320801,0.0,0.6666666666666666,0.0,,,Plant based food should be encouraged,1.0,0.0
"<MENTION> The science disagrees with you as a plant-based diet (part of veganism) uses significantly fewer resources.

And replacing one product which does less harm to the planet &amp; inflicts much less cruelty to animals is the whole point! That’s how boycotts work. Keep up bud.",1.511144965757317e+18,en,0.6741147041320801,0.0,0.5,0.0,,,Vegan and vegetarian diets should be encouraged,1.0,0.0
"<MENTION> The science disagrees with you as a plant-based diet (part of veganism) uses significantly fewer resources.

And replacing one product which does less harm to the planet &amp; inflicts much less cruelty to animals is the whole point! That’s how boycotts work. Keep up bud.",1.511144965757317e+18,en,0.6741147041320801,0.0,0.16666666666666666,0.0,,,Meat alternatives should be encouraged,1.0,0.0
"<MENTION> The science disagrees with you as a plant-based diet (part of veganism) uses significantly fewer resources.

And replacing one product which does less harm to the planet &amp; inflicts much less cruelty to animals is the whole point! That’s how boycotts work. Keep up bud.",1.511144965757317e+18,en,0.6741147041320801,0.0,0.0,0.0,unrelated,,Meat alternatives should be encouraged,1.0,
<MENTION> The dangerous of this thing is that our vegan extremists will start interfering in this..,1.51196337246353e+18,en,0.0,0.0,0.2,0.0,,,Vegan and vegetarian diets should be encouraged,0.6,0.8
<MENTION> The dangerous of this thing is that our vegan extremists will start interfering in this..,1.51196337246353e+18,en,0.0,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.6,
"<MENTION> <MENTION> <MENTION> <MENTION> Why would the consumption tax more severely curtail consumption than production of consumer goods?

Seems like if we want lots of production of consumption goods for the working class, we want to make it cheap to produce goods and expensive to leave land (and capital) idle.",1.5114291932923044e+18,en,0.0,0.0,0.25,0.0,,,Plant based food should be encouraged,0.75,0.5
"<MENTION> <MENTION> <MENTION> <MENTION> Why would the consumption tax more severely curtail consumption than production of consumer goods?

Seems like if we want lots of production of consumption goods for the working class, we want to make it cheap to produce goods and expensive to leave land (and capital) idle.",1.5114291932923044e+18,en,0.0,0.0,0.25,0.0,,,We should pursue policies that promote sustainable foods,0.75,0.5
"<MENTION> <MENTION> <MENTION> <MENTION> Why would the consumption tax more severely curtail consumption than production of consumer goods?

Seems like if we want lots of production of consumption goods for the working class, we want to make it cheap to produce goods and expensive to leave land (and capital) idle.",1.5114291932923044e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.75,
<MENTION> I don’t have fatigue but what keeps me invested are the potential stories that can be told based on the groundwork laid in the original trilogy,1.51166618240281e+18,en,0.0,0.0,0.0,0.0,,,Meat alternatives should be encouraged,0.4,
"<MENTION> I see! That’s good for your health too😆
If I could I’d be plant-based but I’m a fox… sadge",1.5117067699782e+18,en,0.5134055614471436,0.0,0.0,0.0,,,We should pursue policies that promote sustainable foods,0.2,
<MENTION> High speed blender. I make lots of vegetable-based sauces or sauces with nuts as the oil base... 😋😋😋,1.511862398101209e+18,en,0.0,0.0,0.0,0.0,,,Vegan and vegetarian diets should be encouraged,0.2,
<MENTION> Oh my. I am on whole food for eons but I think I can add this in. Ty,1.5111675456041984e+18,en,0.0,0.0,0.0,0.0,,,Meat alternatives should be encouraged,0.2,
"<MENTION> Interesting to note that the question of protein from meat 'needs to be examined from all sides'. A non-answer,  meat proteins are not sustainable from an ecological, health, finance and animal welfare perspective. It's only driven by profit",1.5102812283642593e+18,en,0.0,0.0,0.75,0.0,,,We should reduce the consumption of meat,0.8,0.0
"<MENTION> Interesting to note that the question of protein from meat 'needs to be examined from all sides'. A non-answer,  meat proteins are not sustainable from an ecological, health, finance and animal welfare perspective. It's only driven by profit",1.5102812283642593e+18,en,0.0,0.0,0.25,0.0,,,We should pursue policies that promote sustainable foods,0.8,0.0
"<MENTION> Interesting to note that the question of protein from meat 'needs to be examined from all sides'. A non-answer,  meat proteins are not sustainable from an ecological, health, finance and animal welfare perspective. It's only driven by profit",1.5102812283642593e+18,en,0.0,0.0,0.25,0.0,,,Meat alternatives should be encouraged,0.8,0.0
"<MENTION> Interesting to note that the question of protein from meat 'needs to be examined from all sides'. A non-answer,  meat proteins are not sustainable from an ecological, health, finance and animal welfare perspective. It's only driven by profit",1.5102812283642593e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.8,
"<MENTION> <MENTION> I agree meat has been our major part of diet since ages, but science agrees that there are so many alternatives to meat for protein like soya, paneer, channa etc.",1.5104985621859738e+18,en,0.6922683715820312,1.0,1.0,1.0,explicit,expert,Meat alternatives should be encouraged,0.6,0.0
"<MENTION> <MENTION> I agree meat has been our major part of diet since ages, but science agrees that there are so many alternatives to meat for protein like soya, paneer, channa etc.",1.5104985621859738e+18,en,0.6922683715820312,1.0,0.2,1.0,explicit,expert,We should reduce the consumption of meat,0.6,0.0
"<MENTION> <MENTION> I agree meat has been our major part of diet since ages, but science agrees that there are so many alternatives to meat for protein like soya, paneer, channa etc.",1.5104985621859738e+18,en,0.6922683715820312,1.0,0.2,1.0,explicit,expert,Plant based food should be encouraged,0.6,0.0
"<MENTION> <MENTION> I agree meat has been our major part of diet since ages, but science agrees that there are so many alternatives to meat for protein like soya, paneer, channa etc.",1.5104985621859738e+18,en,0.6922683715820312,1.0,1.0,1.0,unrelated,expert,We should reduce the consumption of meat,0.6,
<MENTION> I really appreciate this. I’m not vegan but I’ve been trying to eat a more plant based diet. I’ve been making an effort to replace meals at least a few times a week.,1.5102797978715791e+18,en,0.7316759824752808,0.0,0.0,0.0,,,Vegan and vegetarian diets should be encouraged,0.4,
<MENTION> Vegetarian for over 30 years; vegan for 6 yrs. 3 of my 6 kiddos vegan for the same time.,1.5112789336768594e+18,en,0.6548981666564941,0.0,0.0,0.0,,,Meat alternatives should be encouraged,0.25,
"<MENTION> I'll go for a trifecta of examples that sometimes vegan meat alternatives taste better than the meat.
Coconut bacon and tempeh bacon &gt; actual bacon
Seitan cold cuts &gt; cold cuts
Homemade veggie burgers &gt; burgers",1.5114705311319777e+18,en,0.6476687788963318,0.0,0.2,0.0,,,Plant based food should be encouraged,0.6,0.0
"<MENTION> I'll go for a trifecta of examples that sometimes vegan meat alternatives taste better than the meat.
Coconut bacon and tempeh bacon &gt; actual bacon
Seitan cold cuts &gt; cold cuts
Homemade veggie burgers &gt; burgers",1.5114705311319777e+18,en,0.6476687788963318,0.0,0.6,0.0,,,Meat alternatives should be encouraged,0.6,0.0
"<MENTION> I'll go for a trifecta of examples that sometimes vegan meat alternatives taste better than the meat.
Coconut bacon and tempeh bacon &gt; actual bacon
Seitan cold cuts &gt; cold cuts
Homemade veggie burgers &gt; burgers",1.5114705311319777e+18,en,0.6476687788963318,0.0,0.4,0.0,,,We should reduce the consumption of meat,0.6,0.0
"<MENTION> I'll go for a trifecta of examples that sometimes vegan meat alternatives taste better than the meat.
Coconut bacon and tempeh bacon &gt; actual bacon
Seitan cold cuts &gt; cold cuts
Homemade veggie burgers &gt; burgers",1.5114705311319777e+18,en,0.6476687788963318,0.0,0.0,0.0,unrelated,,We should reduce the consumption of meat,0.6,
<MENTION> <MENTION> <MENTION> <MENTION> Then again all the other issues we have brought up with veganism that we have already explained many people would get sick or at least suffer of malnutrition if they tried veganism on their own as such it is morally acceptable for then ask people to buy and eat meat,1.5118111868697354e+18,en,0.5153176188468933,0.0,0.6,0.0,,,Vegan and vegetarian diets should be encouraged,0.6,0.2
